name,genre,length,tempo,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc1_var,mfcc2_var,mfcc3_var,mfcc4_var,mfcc5_var,mfcc6_var,mfcc7_var,mfcc8_var,mfcc9_var,mfcc10_var,mfcc11_var,mfcc12_var,mfcc13_var,chroma_stft_mean,chroma_stft_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,rms_mean,rms_var,mel_mean,mel_var,contrast_mean,contrast_var,tonnetz_mean,tonnetz_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var
blues_00045,blues,30,129.1992188,-163.24313,89.78488,12.977459,80.69248,3.666775,39.74513,-5.4003787,26.49867,-13.163736,2.7070131,-20.552906,6.0071893,-2.9081323,670.50464,207.69916,135.02101,43.340572,32.88131,38.831142,43.949528,31.576735,37.966293,35.91717,38.922806,37.75104,50.265835,0.4297208,0.090014316,1739.04616,144992.5444,2290.400608,65425.45146,4551.180813,820305.3257,0.048051864,0.000266346,0.14830446,0.000708762,5.31615,1019.3838,21.93194038,66.98727979,-0.010341446,0.005216408,-0.002089806,0.013830978,-0.004861524,0.002338092
blues_00046,blues,30,123.046875,-182.66501,90.68653,14.118146,67.55459,2.6876109,38.431614,-8.420627,24.123554,-13.787512,4.8449693,-16.676622,5.823079,-5.1492887,2270.0974,451.44525,267.3655,173.59651,117.54144,65.817604,147.13535,72.24019,59.854103,58.76247,44.45444,42.45628,49.56523,0.38791004,0.09514499,1912.44363,331562.608,2361.390473,92588.11445,4776.687783,1288865.021,0.058425951,0.000906868,0.1025371,0.000946304,2.6495302,291.8303,21.42078961,70.56851877,-0.007633233,0.011136597,-0.003159375,0.005617551,-0.003452326,0.002590194
blues_00047,blues,30,151.9990809,-149.97588,93.640755,6.3362436,71.51115,-8.113178,36.212017,-9.784973,17.641598,-21.119005,-0.12590301,-22.20099,5.435663,-7.4677796,1105.4324,194.33978,172.50551,97.46407,96.58956,38.986275,51.22909,66.06121,55.37277,64.48191,40.76576,35.060246,42.09329,0.33643752,0.08614096,2013.36445,162615.2028,2310.256347,44027.50399,4849.570675,580729.7646,0.075344971,0.000840062,0.11219596,0.000528363,2.9607282,218.51111,22.39305883,75.11454651,-0.037519058,0.024773205,-0.00375157,0.008904794,-0.003019808,0.001533653
blues_00048,blues,30,123.046875,-106.34815,102.64147,-20.172258,59.37521,-9.9672785,33.70612,-14.182176,23.516735,-13.329085,16.026072,-18.923176,7.8317676,-7.8003836,1514.8802,266.90253,370.8309,123.92332,130.11966,59.62217,117.84739,93.70678,62.068226,78.58253,61.97095,68.959206,50.65413,0.37941048,0.08355744,2148.749819,166089.1557,2204.352413,80007.50401,4673.621739,820570.9154,0.098812328,0.001307992,0.12392563,0.000919331,3.3887978,205.59818,21.60679496,81.48708803,-0.008073704,0.008884146,-0.002823465,0.0075452,-0.003870389,0.003899068
blues_00049,blues,30,123.046875,-255.97383,110.82752,21.460573,67.588135,4.288312,43.11846,-4.508348,10.442597,-8.718592,1.6548898,-20.58779,-2.4306738,-7.144061,3166.1113,668.1158,352.05252,204.14539,197.47891,82.39142,74.36692,75.72056,102.62,80.30957,69.3501,60.125786,66.06447,0.27759212,0.090707146,1318.623704,412303.2771,1904.407868,170355.9471,3046.856576,3069997.562,0.039972925,0.000760334,0.08856345,0.00045739,1.9351684,139.08206,22.55166958,50.77941297,-0.037573277,0.038088619,-0.004215558,0.0063669,-0.002168215,0.00062452
blues_00050,blues,30,135.9991776,-83.00168,107.06744,-25.32368,57.122066,0.081298664,34.708904,-11.047215,20.53328,-11.220151,14.839782,-10.229966,12.542858,-9.772626,2508.6072,314.40845,340.75513,204.339,138.0976,73.0377,101.76057,52.152657,60.900032,59.191055,43.782063,50.452106,45.126247,0.40090895,0.089652844,1945.620794,147369.5512,2082.176477,73369.00668,4175.766416,806804.3818,0.085805982,0.001220014,0.18233933,0.003974695,8.06834,2112.688,21.1329811,83.55940317,-0.002631093,0.002967598,-1.38E-06,0.014099954,-4.11E-05,0.012255888
blues_00051,blues,30,99.38401442,-55.59663,114.95122,-37.06935,64.90437,-7.164943,15.254702,-16.23533,18.643576,-9.752286,21.46539,-5.6520977,12.78424,-16.537031,1013.14075,318.58228,205.14397,68.89317,93.67145,115.03964,97.7557,77.92227,68.48681,73.37888,72.016594,99.31604,55.868965,0.39371133,0.085232995,1977.108904,137275.2802,1927.439014,73861.01709,3942.876158,695905.0467,0.106627095,0.000945802,0.19665055,0.001708045,8.625413,1601.7942,21.55047156,82.89046753,0.012111478,0.00425545,-3.77E-06,0.018113345,-4.57E-05,0.009182536
blues_00052,blues,30,151.9990809,-225.30031,117.64152,-14.544607,64.80238,12.931657,19.029236,10.688535,9.883125,-2.382837,11.688009,1.5453439,3.0493672,-7.628483,7869.2607,671.8478,816.1761,174.41328,314.75787,251.54608,196.80531,112.85437,101.673134,65.74269,62.260593,59.37432,54.68403,0.3390607,0.09552819,1443.268862,448746.1023,1670.239575,189228.9162,3069.30644,2083437.98,0.067193849,0.00308567,0.098878264,0.002997978,2.7841809,702.1461,22.66217283,49.55716036,0.064296005,0.013543963,-2.91E-06,0.006555561,-3.71E-05,0.0035273
blues_00053,blues,30,103.359375,-76.75777,105.77048,-43.208836,60.950115,-8.791272,21.246782,-12.877674,18.621218,-11.3991165,14.550057,-6.057422,12.74034,-9.374367,2906.8188,432.54132,390.82608,407.64212,203.8762,121.124855,165.4897,148.7779,57.034916,78.525154,68.963036,64.478935,54.85944,0.4124909,0.08584805,2171.158619,169984.3643,1954.137565,84900.66197,4237.099379,746349.4807,0.132802296,0.002349042,0.1682663,0.003677046,6.291623,1231.7415,21.65561589,80.12712581,-0.006061064,0.002883457,-5.75E-06,0.012286507,-4.55E-05,0.00974671
blues_00054,blues,30,92.28515625,-58.0011,109.01412,-36.218388,64.04036,1.4301568,26.315119,-17.482681,20.431017,-9.543072,18.177134,-6.057144,13.878274,-11.2975645,1746.4429,452.53928,304.32922,150.64774,179.71603,87.464745,150.72115,60.363632,58.43697,63.372086,61.425987,63.67722,42.7113,0.4528756,0.0794364,2030.372529,220951.5508,1987.090859,73979.98023,4062.6921,847915.4197,0.103385996,0.001915449,0.20081738,0.003568349,9.126172,1841.8052,20.88016669,89.24713301,0.006819921,0.003808203,1.56E-06,0.016671361,-4.34E-05,0.012352679
blues_00055,blues,30,135.9991776,-98.69757,104.80117,-35.10867,60.695045,-2.839327,22.231003,-7.8374567,19.030722,-11.578803,17.021759,-5.3873515,12.199111,-9.960819,3334.2988,339.91693,349.29282,284.70898,155.06422,125.8831,108.238235,104.45468,51.36731,105.1421,57.83573,67.97628,58.175743,0.4328375,0.08770637,2032.120014,191062.7657,1976.27841,79134.32926,4023.509004,772719.8727,0.113166738,0.002527534,0.15775262,0.004299591,6.066325,1641.6542,21.23107254,78.33750818,0.01071885,0.002121606,-2.45E-06,0.009947254,-1.48E-05,0.010516613
blues_00056,blues,30,161.4990234,-145.42918,102.859566,-12.542131,56.96205,2.2472627,26.607046,-4.2670345,17.337631,-7.9970355,15.232125,-6.937478,7.4603844,-10.468326,4627.495,531.2837,354.3144,279.06424,260.6951,190.63008,191.07729,108.22286,80.360695,82.486374,48.208065,104.10784,49.808315,0.39103147,0.089743875,1810.960337,347212.1841,2052.043015,119815.1123,3927.242919,1516177.271,0.075479513,0.001698564,0.13766219,0.003261603,4.9323716,1569.153,23.36513553,69.10713368,0.03460888,0.016685875,-1.29E-07,0.012994228,-2.85E-05,0.005094871
blues_00057,blues,30,92.28515625,-92.76854,115.340775,-35.060043,57.853596,1.8453195,26.61206,-14.544862,22.132044,-8.207086,11.007707,-5.644094,7.2728615,-10.202147,3132.907,522.3376,408.79648,330.87964,301.817,152.6548,149.01671,110.00368,72.06665,103.77156,79.76719,70.30423,56.631767,0.4243216,0.08516692,1886.705706,253503.6907,1913.231929,123531.1428,3828.068519,1247939.706,0.08992387,0.001535898,0.17587894,0.003568328,7.3191643,1612.1635,21.25193951,80.89935055,-0.000558994,0.00534976,1.73E-06,0.014277783,-6.92E-05,0.010411803
blues_00058,blues,30,107.6660156,-95.45586,105.22937,-26.962673,60.836983,-4.847295,21.54521,-13.523774,12.135235,-20.232872,12.151344,-5.229753,10.264026,-9.45371,3218.373,613.42474,376.3512,116.80304,152.56721,167.94405,118.80366,103.389244,90.41483,85.880264,73.205734,62.068638,66.37726,0.35666832,0.087606974,2068.327653,283590.8404,2033.752718,116402.8606,4231.516079,1131822.128,0.104371629,0.001930155,0.16195586,0.004791206,6.502328,1555.0276,22.21574492,76.05600467,-0.015225532,0.004136008,-3.01E-06,0.01377972,-3.03E-05,0.009373035
blues_00059,blues,30,107.6660156,-86.25098,91.9421,-23.4035,68.2495,-3.8901277,22.742178,-9.895618,16.891766,-11.393833,18.429016,-7.011849,10.766728,-11.93729,2579.033,321.3634,238.68327,143.20506,228.31528,164.28769,125.65189,70.17402,59.97482,73.597786,41.374477,55.34777,58.572212,0.40606847,0.08500721,2235.921973,239324.3988,2100.036806,50587.74847,4390.048454,723890.7918,0.142288255,0.00421224,0.16994148,0.004256216,6.68638,2568.492,21.90678357,84.9936649,0.012509308,0.002933952,6.12E-06,0.011847033,-4.72E-05,0.011171669
blues_00060,blues,30,151.9990809,-67.805534,111.709366,-34.657303,61.34179,0.045181323,30.571089,-12.704326,21.166828,-13.13489,16.2878,-6.34327,12.295478,-12.4830065,1610.938,307.90585,223.0666,228.29688,175.44432,113.29545,109.5804,91.8243,55.59095,73.43066,38.066326,50.165436,40.387814,0.43093038,0.080390766,1946.534412,124992.7342,1979.754674,55743.60537,3955.77608,639858.2173,0.097453681,0.001396996,0.19614176,0.003450804,8.825457,2083.658,20.97001731,86.02341935,0.00956698,0.00319197,-2.59E-06,0.01693949,-5.02E-05,0.011513397
blues_00061,blues,30,129.1992188,-82.485886,94.170334,-27.139204,75.66251,-27.52998,35.58903,-20.298962,25.121317,-15.379852,11.346787,-13.4022875,8.153382,-8.504349,1041.7224,208.28691,165.8139,55.360622,67.77048,42.32879,49.31323,54.663532,47.744156,56.463146,54.869213,50.092274,64.67921,0.45192987,0.07573459,2503.952796,163031.594,2180.283244,34054.63102,5077.135966,397356.2361,0.167584399,0.002548715,0.14170721,0.000620338,3.9115024,283.8796,22.275583,92.36108865,0.008613902,0.002982746,-0.000242267,0.01062677,-0.002067484,0.003783698
blues_00062,blues,30,112.3471467,-144.99365,95.74281,-21.61032,49.62971,-29.898346,29.358599,-18.849941,17.890139,-9.674273,5.5135674,-9.5545635,6.3690124,-21.091816,1821.8981,711.69794,420.06192,186.31003,268.1202,146.08003,248.99937,91.80833,107.92496,77.34491,74.19103,108.22203,79.03176,0.3118191,0.092670344,2279.808618,422443.3679,2119.671733,36012.9173,4732.271385,781275.3003,0.117148951,0.003783663,0.10619286,0.00086455,2.4038856,186.86526,23.60531315,68.10582102,0.007165526,0.013065597,5.76E-06,0.006093172,6.99E-05,0.003015848
blues_00063,blues,30,92.28515625,-129.11397,72.11977,-7.765846,49.26091,-32.721977,21.608433,-27.37464,15.002842,-10.258776,12.437438,-17.034569,7.118173,-18.020405,2036.6293,426.07434,594.2186,142.05519,107.387405,78.55199,188.1784,52.70178,121.44633,51.91313,57.25613,68.55467,66.19866,0.33039847,0.08992095,2839.267572,289240.3333,2443.94348,56288.95286,5710.907134,476210.9332,0.154355832,0.00306534,0.096282795,0.001733383,2.0687964,148.57774,23.10780725,82.7653335,0.016165094,0.013746029,-0.000151816,0.005422061,-0.000384883,0.002893968
blues_00064,blues,30,151.9990809,-85.17353,88.81205,-16.331642,59.223236,-35.993603,14.391535,-22.306257,9.651897,-14.823916,11.181605,-14.808832,8.478196,-19.59089,888.21857,172.14818,190.46686,130.11351,78.10094,41.027542,51.19437,53.45079,45.239613,45.724194,42.164024,36.548363,37.816772,0.33248457,0.080393754,2553.222563,107933.8223,2280.079407,32835.04619,5148.04387,276596.2846,0.14685172,0.001058954,0.11736054,0.000546183,2.882142,138.63751,22.13625647,78.39896803,0.00519732,0.005154647,-1.56E-05,0.007766617,-0.000316836,0.002877048
blues_00065,blues,30,107.6660156,-118.37033,74.86732,-19.869467,46.947586,-32.569054,23.835136,-26.374111,17.692514,-13.826244,11.946739,-17.888779,7.555983,-22.900585,1182.8298,606.0689,342.13885,126.49994,128.80544,83.83734,157.87862,55.77972,74.61537,68.61495,62.19952,66.95666,46.098545,0.29269594,0.0879425,2816.74592,347681.1922,2372.144439,44827.70959,5614.507717,616776.1283,0.146318465,0.00255323,0.10030478,0.000864003,2.042631,117.58249,22.77632928,78.50333443,0.057786847,0.011760683,-0.000219911,0.005588998,-0.000638686,0.002548782
blues_00066,blues,30,161.4990234,-116.546364,97.444626,-13.895614,48.974854,-22.594566,27.76544,-20.240068,18.63935,-14.6516695,8.481435,-16.655897,11.001678,-13.869425,1589.7712,505.1731,291.69876,154.74753,162.44969,79.28989,186.21907,66.03078,73.89131,51.40223,69.90371,82.738556,74.52142,0.3748415,0.088795714,2340.336212,347532.0234,2256.322436,45455.50542,4972.269933,734475.3313,0.121775152,0.00400132,0.11046952,0.00070343,2.5668993,171.16057,22.52071172,81.98250534,0.013457827,0.006388153,4.04E-06,0.005526571,-5.14E-05,0.00345062
blues_00067,blues,30,161.4990234,-95.46325,101.38038,-20.697004,48.66807,-30.27181,20.812761,-18.313585,14.14687,-12.79889,13.44428,-14.0782,7.732656,-19.232273,935.62317,365.84436,346.78525,176.33157,139.8549,85.4931,240.91283,62.267548,79.733315,56.54136,105.787056,73.01167,59.21129,0.33793774,0.0863396,2258.530501,219157.6953,2175.883804,55815.99005,4755.354578,691176.8975,0.112765002,0.001703399,0.12903935,0.00055973,3.5903006,265.787,22.46971596,74.19472614,0.040267037,0.006093525,-5.05E-05,0.008282489,-0.000576185,0.004081631
blues_00068,blues,30,161.4990234,-113.19473,88.705864,-8.925186,49.48269,-34.573833,15.864125,-17.744791,14.710542,-11.202,15.367768,-15.07657,8.747663,-18.631788,1587.9232,316.11942,227.65373,139.89232,122.96656,68.47381,68.051025,58.997967,50.377266,54.743263,68.7536,61.98549,32.869316,0.2895239,0.08271681,2513.747081,175905.1467,2345.239509,47196.0716,5247.468269,472791.0577,0.135146197,0.001514457,0.103048086,0.000983892,2.4270263,156.45457,22.32999661,76.16418956,0.011519872,0.00743697,-1.92E-05,0.005950012,-0.000284437,0.002666303
blues_00069,blues,30,123.046875,-121.42954,96.12303,-19.616804,48.020565,-38.80819,24.758066,-32.945824,8.104195,-17.81152,6.1132855,-19.998335,6.7939243,-19.340662,1180.831,435.9374,271.67673,130.74062,199.52303,103.39222,132.22632,101.26779,68.93358,74.11519,42.927177,64.26412,87.26133,0.29198295,0.086769395,2370.963292,236779.6221,2209.514584,42942.05163,5004.086408,484683.5142,0.125140967,0.00250456,0.11654019,0.000964224,2.903095,217.75595,23.29437369,81.37237275,0.014969399,0.009247076,-9.89E-05,0.008598872,-0.000259667,0.002518151
blues_00070,blues,30,143.5546875,-133.0444,105.72737,-22.146265,41.81865,-26.996668,19.124523,-26.56932,19.24604,-15.334524,6.9896555,-10.818551,6.7937427,-11.729829,1943.62,800.46533,316.05417,143.67093,155.07011,88.24781,223.87268,94.77404,91.89693,72.62805,98.95879,69.71684,71.370125,0.3226874,0.09194782,2159.54832,329100.5504,2130.349345,68611.36864,4685.038337,1074781.224,0.09834899,0.001746242,0.10612649,0.001106521,2.5487812,175.23123,22.62931798,74.70571632,0.004423281,0.006892199,2.96E-05,0.006219775,0.000305468,0.002966307
blues_00071,blues,30,143.5546875,-89.391495,93.78779,-14.57109,54.391533,-33.51502,19.421158,-19.763674,13.022463,-13.869494,14.611718,-14.970264,10.589299,-18.023413,695.12354,192.58809,133.76848,99.30157,64.555954,41.70029,47.00677,46.063267,52.43446,51.53531,60.203384,35.3749,34.41031,0.30524948,0.080074646,2429.335959,97695.91814,2286.694983,25051.13984,5065.152705,232186.6239,0.134686638,0.001427337,0.12049466,0.00032742,3.0538778,166.52031,22.57595356,78.5870195,0.007246496,0.007886879,-9.04E-06,0.008873268,-0.000382631,0.002390898
blues_00072,blues,30,103.359375,-118.68192,87.62362,6.558794,45.09805,-38.915707,20.813005,-26.863337,13.798009,-17.23861,5.1101575,-15.709853,3.981842,-27.549044,758.7098,306.7022,248.16017,87.353096,78.76162,60.239956,46.446148,57.72302,43.824852,45.904247,41.770138,43.41388,41.175877,0.30702648,0.080713205,2595.289363,292848.9373,2519.120267,59903.66148,5660.28244,548577.1942,0.129245628,0.002799086,0.10387338,0.000447227,2.441128,144.63377,23.46540713,76.22610151,0.039299932,0.015057666,-4.65E-05,0.007664816,-0.000197361,0.00124442
blues_00073,blues,30,99.38401442,-30.129288,103.7448,-19.76573,56.411625,-12.72487,20.194227,-17.348097,16.309156,-18.444427,8.932052,-11.661623,11.210426,-8.851257,1123.0977,204.43088,185.01085,173.43918,121.37858,94.64759,90.1624,64.662094,56.84802,52.386333,53.73331,39.468105,51.8927,0.34202734,0.084188744,2094.775834,108641.8563,2158.105747,42017.30746,4482.25623,495843.2292,0.100569687,0.000993354,0.2596552,0.005487422,15.789288,7337.263,22.40974227,86.30768011,0.000784507,0.006564919,-3.21E-06,0.038460888,-1.22E-05,0.013975913
blues_00074,blues,30,112.3471467,-56.03289,87.84067,-1.6012412,41.205364,-5.620271,27.784927,-24.002584,21.768124,-18.42899,12.328123,-13.717034,11.850821,-3.9822721,2866.092,358.13525,288.10788,165.8059,140.18718,108.571205,91.60271,64.85086,85.300285,65.853584,65.63605,70.903915,58.62696,0.367174,0.08540202,2515.86916,272550.3587,2531.420001,66559.81217,5771.6151,998098.8673,0.120916124,0.001669829,0.19690311,0.004283749,9.175428,3160.0007,22.20884684,101.8447414,-0.004853163,0.005392374,1.23E-06,0.019936258,-2.40E-05,0.010118626
blues_00075,blues,30,117.4538352,-86.33548,92.7005,-15.399187,54.05201,0.8667874,31.560293,-14.622711,23.325447,-14.978637,15.339354,-7.0493617,12.182225,-6.110912,6846.8667,779.8273,500.90082,238.4208,214.42142,129.72664,93.8962,49.032722,73.999756,75.32654,83.15804,61.919395,92.456566,0.46645755,0.08149697,2225.176866,462553.5226,2255.135044,99000.27177,4703.588225,1855812.604,0.108586645,0.00321058,0.19203044,0.008018584,9.16653,2641.9568,21.07179948,94.78683656,0.016256792,0.002619184,-0.004731216,0.013121391,-0.005584936,0.018233556
blues_00076,blues,30,117.4538352,-52.701164,74.455414,-18.715458,56.307217,-3.9593265,31.987156,-16.457788,22.41769,-12.262029,27.228352,-9.233885,7.8071027,-10.567175,1344.4116,222.23784,219.27394,112.86574,128.18298,101.37074,138.89772,80.13587,66.50578,65.774414,83.32619,51.72937,59.15853,0.36558744,0.087941095,2645.530036,186385.1908,2426.005792,50776.46237,5611.974398,580016.7451,0.136468563,0.002664559,0.2189702,0.004643938,10.399354,3693.0852,23.45163277,93.06818073,-0.013591564,0.021759005,-0.011286684,0.035085272,-0.006415947,0.007280924
blues_00077,blues,30,99.38401442,-29.03915,104.53732,-30.978956,38.15443,-7.991592,30.89167,-20.596235,25.83078,-12.959671,16.941612,-12.263682,10.786708,-10.564546,1956.2662,307.2051,308.07376,109.175575,133.5931,96.441246,98.71918,69.86036,84.36275,53.48429,58.669197,37.430557,46.057068,0.40887603,0.08343807,2206.770472,184222.9002,2191.456936,75526.38921,4657.321838,1090753.183,0.111525781,0.001145678,0.24310125,0.005100338,13.259929,4198.925,21.40433988,96.8970185,0.010072409,0.005080357,2.05E-05,0.026008261,0.000246774,0.018000055
blues_00078,blues,30,123.046875,-2.5510163,101.25788,-33.92729,41.518402,-13.815158,31.920723,-21.8686,24.458948,-15.881364,15.794475,-14.372411,12.507441,-13.373969,735.3646,164.13426,142.82718,99.83738,105.014244,48.34228,66.76727,42.868336,41.04232,32.81215,43.872128,41.15615,39.468414,0.4142576,0.08297468,2333.71639,89830.06927,2227.415627,30643.87375,4942.928444,481762.1783,0.123863197,0.000556522,0.25794896,0.002730062,14.258269,4240.2593,20.96709545,109.4616972,-0.009575413,0.003022059,1.29E-05,0.027132511,0.001123804,0.01565687
blues_00079,blues,30,161.4990234,-3.5590715,92.92779,-25.118544,45.18721,-10.871894,31.862423,-18.057922,28.628012,-10.234054,14.673488,-14.906988,14.751648,-15.609781,1020.6434,171.49611,148.00331,65.70567,70.28931,42.49345,72.84969,48.181896,59.0572,41.789806,30.210163,28.555014,40.881348,0.42153448,0.07873231,2443.238916,130582.5222,2358.384492,31657.55818,5267.559814,414812.7802,0.124735451,0.001185921,0.2707483,0.001896972,15.504505,4336.8213,21.78412624,108.7500895,-0.003530958,0.006966278,1.75E-05,0.040077288,-2.21E-05,0.012194998
blues_00080,blues,30,117.4538352,-54.747242,119.48588,-34.86474,37.537148,-15.886235,22.081095,-14.668317,18.534313,-9.643758,11.258853,-11.732052,11.539119,-6.4307184,2271.78,398.26147,246.39479,185.61365,157.55302,112.45841,207.73389,95.06526,124.48171,77.08695,75.8127,55.873127,72.89416,0.36825618,0.087935306,1827.15131,155445.1184,1898.455059,55193.08128,3743.635696,769949.5642,0.094038736,0.001204556,0.24234188,0.007522251,14.380914,7618.595,22.62979413,80.96976997,0.040522328,0.009276164,2.89E-05,0.03488193,0.00035874,0.014054776
blues_00081,blues,30,103.359375,-26.955238,107.34024,-46.812206,40.932655,-21.469862,24.816854,-18.947702,15.260987,-15.0442505,12.270949,-15.239539,14.331287,-13.830045,4597.1016,436.726,199.98367,239.96631,73.19101,55.246815,81.02324,70.58341,60.67105,59.370857,41.501766,69.03472,43.24331,0.38028282,0.08071618,2116.894251,95055.25459,1956.58118,44940.60268,4195.974628,437417.0733,0.127272473,0.000727468,0.24817622,0.005409454,13.423032,2793.0815,22.65897898,94.85446744,0.021081376,0.011944162,-2.40E-06,0.033081807,-4.68E-05,0.012664154
